"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER_NAME","CARRIER","ORIGIN","DEST","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
0.00,1.00,273300.00,0.00,0.00,1021.00,0.00,1085.00,190.00,141.00,"Sky Lease Cargo","WI","EWR","MIA",8,"820",2,2016,3,9,3,"P",
0.00,1.00,273300.00,0.00,0.00,7635.00,0.00,964.00,140.00,115.00,"Sky Lease Cargo","WI","IAH","MIA",8,"820",2,2016,3,9,2,"P",
0.00,2.00,70000.00,310.00,0.00,0.00,0.00,1125.00,360.00,307.00,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","K8","AEX","AZA",6,"655",1,2016,3,9,3,"L",
0.00,15.00,525000.00,2325.00,0.00,0.00,0.00,476.00,1340.00,1001.00,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","K8","AEX","BRO",6,"655",1,2016,3,9,1,"L",
0.00,1.00,35000.00,155.00,0.00,0.00,0.00,99.00,35.00,20.00,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","K8","AEX","BTR",6,"655",1,2016,3,9,1,"L",
0.00,2.00,70000.00,310.00,0.00,0.00,0.00,273.00,146.00,95.00,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","K8","AEX","DAL",6,"655",1,2016,3,9,1,"L",
0.00,4.00,140000.00,620.00,0.00,0.00,0.00,816.00,510.00,422.00,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","K8","AEX","ELP",6,"655",1,2016,3,9,2,"L",
0.00,4.00,140000.00,620.00,0.00,0.00,0.00,1212.00,764.00,658.00,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","K8","AEX","EWR",6,"655",1,2016,3,9,3,"L",
0.00,1.00,35000.00,155.00,0.00,0.00,0.00,405.00,85.00,66.00,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","K8","AEX","HSV",6,"655",1,2016,3,9,1,"L",
0.00,2.00,70000.00,310.00,0.00,0.00,0.00,190.00,136.00,76.00,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","K8","AEX","IAH",6,"655",1,2016,3,9,1,"L",
0.00,1.00,35000.00,155.00,0.00,0.00,0.00,739.00,110.00,90.00,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","K8","AEX","JQF",6,"655",1,2016,3,9,2,"L",
0.00,1.00,35000.00,155.00,0.00,0.00,0.00,1339.00,185.00,170.00,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","K8","AEX","LAS",6,"655",1,2016,3,9,3,"L",
0.00,1.00,35000.00,155.00,0.00,0.00,0.00,491.00,93.00,75.00,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","K8","AEX","LRD",6,"655",1,2016,3,9,1,"L",
0.00,1.00,35000.00,155.00,0.00,0.00,0.00,495.00,100.00,76.00,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","K8","AEX","MFE",6,"655",1,2016,3,9,1,"L",
0.00,6.00,210000.00,930.00,0.00,0.00,0.00,836.00,767.00,658.00,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","K8","AEX","MIA",6,"655",1,2016,3,9,2,"L",
0.00,2.00,70000.00,310.00,0.00,0.00,0.00,713.00,255.00,204.00,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","K8","AEX","OMA",6,"655",1,2016,3,9,2,"L",
0.00,1.00,35000.00,155.00,0.00,0.00,0.00,828.00,130.00,110.00,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","K8","AEX","ROA",6,"655",1,2016,3,9,2,"L",
0.00,1.00,35000.00,155.00,0.00,0.00,0.00,1446.00,205.00,190.00,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","K8","AEX","SAN",6,"655",1,2016,3,9,3,"L",
0.00,1.00,35000.00,155.00,0.00,0.00,0.00,1456.00,215.00,190.00,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","K8","AEX","VCV",6,"655",1,2016,3,9,3,"L",
0.00,2.00,70000.00,310.00,0.00,0.00,0.00,421.00,170.00,135.00,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","K8","ANB","AEX",6,"655",1,2016,3,9,1,"L",
0.00,1.00,35000.00,155.00,149.00,0.00,0.00,375.00,77.00,65.00,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","K8","ANB","BTR",6,"655",1,2016,3,9,1,"L",
0.00,1.00,35000.00,155.00,149.00,0.00,0.00,420.00,80.00,60.00,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","K8","ANB","ROA",6,"655",1,2016,3,9,1,"L",
